EmployeeID,Name,Gender,Age,Department,EducationLevel,EducationField,JobRole,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,PerformanceRating,Attrition,TrainingTimesLastYear
10910,Employee_909,Female,29,Marketing,Bachelors,Medical,Coordinator,226103,10,1,4,No,8
10911,Employee_910,Male,26,Finance,Bachelors,Life Sciences,Engineer,50074,4,10,4,No,7
10912,Employee_911,Female,50,IT,Bachelors,Technical Degree,Executive,251796,14,18,2,Yes,2
10913,Employee_912,Male,25,Sales,High School,Marketing,Manager,97843,27,5,5,No,2
10914,Employee_913,Female,33,IT,PhD,Human Resources,Manager,69901,17,13,4,Yes,1
10915,Employee_914,Female,23,HR,Bachelors,Human Resources,Manager,298050,1,19,4,No,4
10916,Employee_915,Male,48,Finance,Masters,Human Resources,Engineer,92987,21,5,3,Yes,3
10917,Employee_916,Female,52,Marketing,Masters,Technical Degree,Coordinator,84400,10,16,3,No,6
10918,Employee_917,Female,57,Finance,PhD,Medical,Manager,186222,25,9,5,No,3
10919,Employee_918,Female,57,Operations,PhD,Marketing,Analyst,61852,24,0,5,No,8
10920,Employee_919,Female,47,Finance,Bachelors,Human Resources,Coordinator,149052,12,2,5,No,1
10921,Employee_920,Female,48,IT,Masters,Medical,Manager,86481,3,7,3,No,5
10922,Employee_921,Female,26,Sales,High School,Technical Degree,Manager,293427,21,7,5,No,6
10923,Employee_922,Female,41,HR,Masters,Human Resources,Engineer,63691,6,19,5,No,3
10924,Employee_923,Female,32,IT,Bachelors,Human Resources,Assistant,228137,28,14,3,No,5
10925,Employee_924,Female,31,Sales,Masters,Life Sciences,Assistant,56170,10,6,3,No,6
10926,Employee_925,Male,59,IT,PhD,Life Sciences,Coordinator,38438,21,10,2,Yes,3
10927,Employee_926,Male,27,Sales,Masters,Life Sciences,Manager,177226,23,6,2,No,7
10928,Employee_927,Female,29,Sales,Bachelors,Marketing,Assistant,85426,3,3,4,No,8
10929,Employee_928,Female,44,Marketing,PhD,Medical,Engineer,269968,27,11,5,No,0
10930,Employee_929,Male,47,Operations,Masters,Medical,Assistant,185289,14,5,2,No,6
10931,Employee_930,Male,33,Finance,Bachelors,Medical,Assistant,291501,0,13,1,Yes,8
10932,Employee_931,Female,47,IT,PhD,Life Sciences,Analyst,249780,22,11,4,No,9
10933,Employee_932,Male,34,Marketing,Bachelors,Life Sciences,Executive,176108,2,10,4,No,4
10934,Employee_933,Male,39,IT,Bachelors,Other,Engineer,238347,13,18,4,Yes,1
10935,Employee_934,Female,46,Operations,Masters,Technical Degree,Assistant,127756,5,4,5,No,9
10936,Employee_935,Female,54,IT,Masters,Other,Analyst,125665,17,13,5,No,5
10937,Employee_936,Female,33,Sales,High School,Other,Engineer,161717,24,15,3,No,6
10938,Employee_937,Female,57,Sales,High School,Technical Degree,Coordinator,192002,0,12,4,No,1
10939,Employee_938,Female,25,Marketing,High School,Human Resources,Manager,291691,5,19,4,No,1
10940,Employee_939,Male,26,HR,Masters,Life Sciences,Analyst,111835,5,3,4,No,9
10941,Employee_940,Female,58,HR,High School,Other,Assistant,152232,20,10,4,No,9
10942,Employee_941,Male,29,Finance,High School,Life Sciences,Coordinator,248561,15,16,5,No,0
10943,Employee_942,Female,49,HR,Bachelors,Technical Degree,Engineer,273051,28,6,5,No,3
10944,Employee_943,Female,52,IT,Masters,Other,Executive,187547,4,13,4,Yes,6
10945,Employee_944,Male,30,Marketing,High School,Technical Degree,Analyst,73732,16,10,3,Yes,8
10946,Employee_945,Male,50,Marketing,High School,Other,Assistant,242695,9,8,4,No,2
10947,Employee_946,Female,35,Finance,PhD,Other,Engineer,207109,27,12,5,No,6
10948,Employee_947,Male,43,Sales,Masters,Human Resources,Assistant,39346,20,17,4,No,6
10949,Employee_948,Female,32,Sales,Bachelors,Medical,Engineer,292731,17,10,4,No,6
10950,Employee_949,Female,44,Marketing,Bachelors,Marketing,Coordinator,42763,6,14,4,No,1
10951,Employee_950,Female,22,Marketing,High School,Other,Engineer,220237,2,18,4,No,5
10952,Employee_951,Female,58,IT,High School,Technical Degree,Executive,268553,12,0,3,No,1
10953,Employee_952,Female,42,Marketing,PhD,Other,Analyst,150987,14,3,4,No,5
10954,Employee_953,Female,47,Sales,High School,Medical,Analyst,246823,19,13,5,No,9
10955,Employee_954,Male,57,Marketing,High School,Marketing,Manager,121353,18,13,5,No,2
10956,Employee_955,Female,44,Finance,Masters,Other,Executive,251373,2,2,5,Yes,1
10957,Employee_956,Male,22,Operations,High School,Human Resources,Engineer,55556,3,16,4,Yes,5
10958,Employee_957,Female,36,Sales,Masters,Medical,Engineer,48099,4,2,4,No,1
10959,Employee_958,Male,42,Marketing,High School,Life Sciences,Manager,206168,0,15,4,No,4
10960,Employee_959,Female,30,Marketing,Masters,Life Sciences,Coordinator,233058,3,13,5,Yes,1
10961,Employee_960,Female,30,HR,High School,Human Resources,Analyst,174302,11,19,4,Yes,2
10962,Employee_961,Female,31,Operations,Bachelors,Marketing,Manager,232041,27,12,5,No,2
10963,Employee_962,Female,47,IT,High School,Medical,Assistant,63866,26,14,4,No,5
10964,Employee_963,Female,56,IT,PhD,Life Sciences,Assistant,135400,23,13,3,Yes,5
10965,Employee_964,Male,46,Marketing,Masters,Other,Engineer,167488,9,18,2,No,9
10966,Employee_965,Male,47,IT,Masters,Medical,Manager,102516,22,5,5,No,2
10967,Employee_966,Male,32,Operations,High School,Marketing,Manager,216987,24,9,4,No,2
10968,Employee_967,Female,59,Marketing,Masters,Marketing,Engineer,219139,20,14,5,No,0
10969,Employee_968,Female,23,HR,Masters,Other,Assistant,188588,28,19,3,No,6
10970,Employee_969,Female,28,Marketing,Bachelors,Technical Degree,Analyst,159295,25,5,3,No,7
10971,Employee_970,Male,39,Finance,High School,Medical,Engineer,117969,19,9,3,No,1
10972,Employee_971,Male,48,IT,Bachelors,Marketing,Engineer,162161,23,6,2,No,3
10973,Employee_972,Female,55,Marketing,PhD,Life Sciences,Coordinator,235735,24,16,5,Yes,9
10974,Employee_973,Female,48,Finance,PhD,Human Resources,Manager,171559,12,17,3,No,6
10975,Employee_974,Male,38,Sales,High School,Medical,Manager,292299,22,16,4,No,7
10976,Employee_975,Male,45,Sales,PhD,Technical Degree,Executive,153950,13,8,4,Yes,0
10977,Employee_976,Male,46,HR,Masters,Other,Assistant,106229,22,9,2,No,3
10978,Employee_977,Female,28,HR,PhD,Human Resources,Executive,134648,4,9,3,No,5
10979,Employee_978,Male,27,Sales,PhD,Life Sciences,Manager,68547,3,6,3,No,2
10980,Employee_979,Male,45,IT,High School,Life Sciences,Assistant,58795,13,15,3,No,4
10981,Employee_980,Male,54,HR,Masters,Technical Degree,Manager,216368,9,17,4,No,9
10982,Employee_981,Female,50,Finance,Bachelors,Medical,Analyst,51447,16,5,4,Yes,8
10983,Employee_982,Male,43,HR,Masters,Marketing,Engineer,197670,9,19,3,No,2
10984,Employee_983,Male,47,Marketing,Bachelors,Other,Executive,251823,25,0,3,Yes,4
10985,Employee_984,Female,49,HR,Bachelors,Life Sciences,Coordinator,286190,6,0,5,No,7
10986,Employee_985,Female,42,HR,Masters,Technical Degree,Engineer,236402,15,11,4,No,5
10987,Employee_986,Female,28,Operations,High School,Other,Coordinator,282419,0,1,5,No,3
10988,Employee_987,Male,38,Operations,Bachelors,Technical Degree,Assistant,259817,16,3,1,Yes,7
10989,Employee_988,Female,41,Marketing,High School,Medical,Coordinator,85077,20,16,4,No,2
10990,Employee_989,Male,41,Sales,High School,Human Resources,Assistant,142782,28,3,4,No,2
10991,Employee_990,Male,43,Operations,PhD,Other,Assistant,132932,8,10,4,No,3
10992,Employee_991,Male,49,Marketing,Masters,Technical Degree,Assistant,216339,5,3,3,No,8
10993,Employee_992,Male,28,Operations,Bachelors,Technical Degree,Executive,128696,18,0,4,Yes,4
10994,Employee_993,Male,22,Operations,High School,Other,Analyst,80939,12,6,3,No,7
10995,Employee_994,Female,53,Operations,High School,Marketing,Engineer,217598,2,17,3,No,5
10996,Employee_995,Male,34,Sales,Bachelors,Marketing,Engineer,171521,6,8,1,No,2
10997,Employee_996,Male,51,Operations,Masters,Other,Engineer,80290,21,2,5,No,7
10998,Employee_997,Male,44,HR,High School,Human Resources,Engineer,97990,8,7,2,No,8
10999,Employee_998,Female,40,Marketing,PhD,Human Resources,Assistant,88810,21,18,3,No,7
11000,Employee_999,Female,53,Marketing,Masters,Technical Degree,Analyst,148362,4,3,2,Yes,3
11001,Employee_1000,Male,51,Marketing,High School,Life Sciences,Analyst,176295,9,17,4,No,5
11002,Employee_1001,Female,50,Marketing,Bachelors,Other,Assistant,163669,22,19,2,No,0
11003,Employee_1002,Female,50,IT,High School,Human Resources,Engineer,226749,16,10,4,No,3
11004,Employee_1003,Female,51,Finance,Masters,Marketing,Executive,294803,11,13,2,No,7
11005,Employee_1004,Male,37,HR,PhD,Technical Degree,Manager,116516,22,17,2,Yes,0
11006,Employee_1005,Male,40,IT,PhD,Other,Engineer,104567,15,15,4,No,2
11007,Employee_1006,Male,39,IT,PhD,Marketing,Engineer,156498,2,2,2,No,0
11008,Employee_1007,Male,22,Finance,Masters,Human Resources,Manager,207810,29,14,4,No,8
11009,Employee_1008,Female,35,Operations,Masters,Marketing,Manager,42109,24,3,3,No,1
11010,Employee_1009,Male,23,Sales,Bachelors,Technical Degree,Coordinator,269472,21,4,3,Yes,8
11011,Employee_1010,Female,49,Finance,High School,Other,Executive,169544,8,16,3,No,3
11012,Employee_1011,Female,51,HR,Masters,Life Sciences,Executive,276183,28,6,3,No,1
11013,Employee_1012,Female,59,Operations,High School,Technical Degree,Executive,184455,14,15,2,No,3
11014,Employee_1013,Male,25,IT,PhD,Other,Assistant,274325,4,13,4,Yes,9
11015,Employee_1014,Female,22,Operations,PhD,Life Sciences,Assistant,64518,22,15,2,Yes,5
11016,Employee_1015,Male,29,HR,Bachelors,Marketing,Assistant,83909,12,6,4,No,6
11017,Employee_1016,Male,50,Sales,Masters,Human Resources,Executive,230696,13,8,5,No,2
11018,Employee_1017,Female,24,Marketing,Masters,Technical Degree,Analyst,45282,19,3,2,No,2
11019,Employee_1018,Male,53,Marketing,PhD,Medical,Executive,269017,14,10,3,No,9
11020,Employee_1019,Female,31,Marketing,Masters,Life Sciences,Executive,297219,15,1,3,No,7
11021,Employee_1020,Male,31,IT,High School,Marketing,Executive,209526,22,11,3,No,4
11022,Employee_1021,Male,40,Finance,High School,Medical,Coordinator,58365,12,11,5,Yes,3
11023,Employee_1022,Female,55,IT,Bachelors,Human Resources,Executive,240294,16,3,3,Yes,6
11024,Employee_1023,Male,54,Sales,High School,Other,Coordinator,146219,22,17,3,No,6
11025,Employee_1024,Male,44,Finance,PhD,Technical Degree,Engineer,86307,7,6,1,No,8
11026,Employee_1025,Female,49,HR,Bachelors,Marketing,Manager,165565,20,0,3,No,8
11027,Employee_1026,Male,53,IT,PhD,Life Sciences,Manager,285095,1,12,4,No,4
11028,Employee_1027,Female,28,HR,Bachelors,Technical Degree,Engineer,64228,4,5,5,No,7
11029,Employee_1028,Male,50,HR,High School,Human Resources,Manager,240748,5,5,2,No,9
11030,Employee_1029,Male,29,Marketing,Masters,Life Sciences,Engineer,73472,11,11,3,No,0
11031,Employee_1030,Male,22,IT,PhD,Medical,Coordinator,167888,17,7,4,Yes,8
11032,Employee_1031,Male,24,Finance,Masters,Human Resources,Manager,107175,29,18,4,No,7
11033,Employee_1032,Female,45,Finance,High School,Technical Degree,Analyst,94307,21,4,3,No,5
11034,Employee_1033,Male,44,IT,High School,Marketing,Executive,125028,21,17,3,No,2
11035,Employee_1034,Male,29,IT,Masters,Life Sciences,Engineer,172312,0,4,4,No,2
11036,Employee_1035,Female,58,Marketing,Masters,Technical Degree,Coordinator,122493,29,9,4,Yes,7
11037,Employee_1036,Male,24,Sales,Bachelors,Medical,Executive,155149,16,0,4,No,4
11038,Employee_1037,Male,54,Sales,Bachelors,Technical Degree,Coordinator,259416,29,9,3,No,9
11039,Employee_1038,Male,49,Marketing,High School,Other,Assistant,232435,10,4,4,No,6
11040,Employee_1039,Male,29,IT,Masters,Marketing,Executive,193834,9,11,5,No,4
11041,Employee_1040,Female,55,Sales,Bachelors,Other,Manager,211211,18,6,4,Yes,7
11042,Employee_1041,Female,56,Operations,PhD,Life Sciences,Assistant,93095,13,8,5,No,9
11043,Employee_1042,Female,53,IT,Bachelors,Life Sciences,Manager,147886,25,11,5,Yes,9
11044,Employee_1043,Male,45,Sales,Bachelors,Human Resources,Manager,65292,9,0,3,No,3
11045,Employee_1044,Female,35,Operations,Bachelors,Life Sciences,Executive,104813,14,10,2,No,1
11046,Employee_1045,Female,53,HR,Masters,Life Sciences,Coordinator,127136,27,14,2,No,2
11047,Employee_1046,Male,37,Marketing,PhD,Human Resources,Analyst,81631,18,1,1,No,7
11048,Employee_1047,Female,25,Sales,Bachelors,Human Resources,Executive,39885,3,19,2,No,6
11049,Employee_1048,Female,58,Finance,PhD,Marketing,Engineer,215378,1,6,4,No,1
11050,Employee_1049,Male,42,Sales,Bachelors,Human Resources,Manager,79812,8,11,4,No,5
11051,Employee_1050,Female,35,Operations,Bachelors,Other,Assistant,211572,9,17,3,No,8
11052,Employee_1051,Female,52,HR,Masters,Life Sciences,Manager,74900,27,2,4,Yes,3
11053,Employee_1052,Female,39,Finance,Bachelors,Technical Degree,Coordinator,102692,10,6,3,No,8
11054,Employee_1053,Male,28,HR,Bachelors,Other,Coordinator,257208,13,10,5,No,1
11055,Employee_1054,Female,31,IT,Bachelors,Life Sciences,Analyst,76403,6,17,4,Yes,1
11056,Employee_1055,Male,28,Operations,Masters,Life Sciences,Engineer,121170,22,11,3,Yes,8
11057,Employee_1056,Male,54,Sales,Masters,Technical Degree,Executive,89871,14,5,3,Yes,6
11058,Employee_1057,Male,44,IT,PhD,Marketing,Manager,62174,21,4,4,Yes,6
11059,Employee_1058,Female,42,HR,Masters,Other,Executive,260823,18,0,4,No,0
11060,Employee_1059,Male,40,Marketing,Masters,Life Sciences,Coordinator,253563,21,11,3,No,5
11061,Employee_1060,Female,40,HR,Bachelors,Human Resources,Executive,167653,14,10,2,No,6
11062,Employee_1061,Male,57,Finance,Masters,Life Sciences,Assistant,140155,29,3,4,No,5
11063,Employee_1062,Male,50,Marketing,High School,Medical,Assistant,157795,27,17,3,No,5
11064,Employee_1063,Female,39,Sales,High School,Life Sciences,Coordinator,118668,23,3,4,No,1
11065,Employee_1064,Male,23,IT,Bachelors,Medical,Engineer,243397,7,16,5,Yes,5
11066,Employee_1065,Male,22,Sales,Bachelors,Human Resources,Executive,175639,10,1,5,Yes,3
11067,Employee_1066,Female,26,HR,Masters,Marketing,Engineer,269141,28,1,3,No,8
11068,Employee_1067,Female,41,Marketing,Masters,Medical,Assistant,126019,8,11,5,No,0
11069,Employee_1068,Male,32,Sales,Masters,Technical Degree,Engineer,58803,14,5,3,No,7
11070,Employee_1069,Female,23,Marketing,High School,Human Resources,Assistant,179302,0,9,4,No,4
11071,Employee_1070,Female,24,Marketing,PhD,Life Sciences,Executive,178934,29,15,4,No,0
11072,Employee_1071,Male,44,Operations,High School,Marketing,Executive,260147,0,13,4,No,3
11073,Employee_1072,Female,33,IT,High School,Human Resources,Executive,60795,18,6,4,No,0
11074,Employee_1073,Male,41,Sales,High School,Medical,Coordinator,41093,2,18,2,No,5
11075,Employee_1074,Female,26,Sales,PhD,Human Resources,Analyst,203824,9,16,5,No,1
11076,Employee_1075,Female,58,IT,Bachelors,Marketing,Engineer,193399,7,8,4,No,4
11077,Employee_1076,Female,59,Marketing,High School,Human Resources,Assistant,70197,14,12,4,No,6
11078,Employee_1077,Female,51,Sales,High School,Other,Executive,32261,9,4,3,No,1
11079,Employee_1078,Female,30,HR,High School,Human Resources,Analyst,187584,0,4,2,No,5
11080,Employee_1079,Male,55,Operations,High School,Medical,Executive,165450,28,9,1,No,5
11081,Employee_1080,Male,56,Sales,Bachelors,Other,Assistant,70583,17,9,5,No,4
11082,Employee_1081,Male,43,Marketing,PhD,Technical Degree,Coordinator,190105,1,6,5,No,4
11083,Employee_1082,Male,45,Marketing,Masters,Life Sciences,Coordinator,141032,18,14,3,Yes,2
11084,Employee_1083,Male,38,Sales,Masters,Other,Engineer,236940,12,6,4,No,9
11085,Employee_1084,Male,31,Operations,Masters,Human Resources,Assistant,256727,21,14,2,No,9
11086,Employee_1085,Male,51,Sales,Masters,Human Resources,Coordinator,103869,0,2,1,No,1
11087,Employee_1086,Male,44,Finance,PhD,Technical Degree,Engineer,297554,1,18,3,No,6
11088,Employee_1087,Female,53,Sales,PhD,Marketing,Assistant,217116,28,9,3,No,0
11089,Employee_1088,Male,38,Finance,Masters,Life Sciences,Engineer,224387,15,14,4,Yes,5
11090,Employee_1089,Male,38,IT,Bachelors,Life Sciences,Engineer,232416,14,2,3,No,5
11091,Employee_1090,Female,35,Marketing,High School,Marketing,Assistant,116716,12,5,3,No,2
11092,Employee_1091,Male,30,Finance,Masters,Human Resources,Manager,84245,15,11,4,No,1
11093,Employee_1092,Female,23,Sales,PhD,Technical Degree,Assistant,73056,16,14,4,No,1
11094,Employee_1093,Male,46,IT,Bachelors,Marketing,Analyst,280736,20,5,4,No,8
11095,Employee_1094,Male,30,Marketing,High School,Other,Assistant,255683,28,12,3,No,4
11096,Employee_1095,Female,43,Operations,Masters,Life Sciences,Assistant,295972,28,18,3,Yes,6
11097,Employee_1096,Female,25,Sales,Masters,Life Sciences,Manager,146656,6,2,3,No,4
11098,Employee_1097,Female,47,Sales,High School,Other,Assistant,47087,23,7,3,No,6
11099,Employee_1098,Female,50,Marketing,High School,Technical Degree,Analyst,166554,25,7,3,No,3
11100,Employee_1099,Female,55,Finance,High School,Human Resources,Executive,212024,16,19,3,No,7
11101,Employee_1100,Male,44,IT,High School,Life Sciences,Coordinator,166535,6,14,1,Yes,9
11102,Employee_1101,Male,58,Operations,High School,Marketing,Manager,273236,12,3,1,No,9
11103,Employee_1102,Male,32,HR,High School,Life Sciences,Coordinator,100448,4,18,1,Yes,6
11104,Employee_1103,Female,27,Sales,PhD,Medical,Analyst,34648,25,2,4,No,9
11105,Employee_1104,Female,39,HR,PhD,Life Sciences,Manager,65634,16,12,3,No,4
11106,Employee_1105,Female,42,Sales,Bachelors,Technical Degree,Engineer,52054,2,7,4,No,5
11107,Employee_1106,Female,57,Finance,Bachelors,Other,Analyst,100028,6,15,5,Yes,4
11108,Employee_1107,Female,59,Finance,Masters,Marketing,Engineer,52207,25,12,2,No,6
11109,Employee_1108,Female,55,Finance,Masters,Human Resources,Coordinator,260893,16,2,2,No,1
11110,Employee_1109,Male,38,Marketing,Masters,Human Resources,Executive,111554,6,15,5,No,4
11111,Employee_1110,Female,58,Marketing,High School,Human Resources,Engineer,182458,20,8,3,No,9
11112,Employee_1111,Male,46,Operations,High School,Medical,Assistant,113276,0,13,3,No,2
11113,Employee_1112,Female,59,Finance,Bachelors,Technical Degree,Executive,213852,16,12,2,Yes,8
11114,Employee_1113,Male,33,HR,PhD,Technical Degree,Manager,222512,29,6,1,No,5
11115,Employee_1114,Male,44,Finance,PhD,Marketing,Coordinator,38210,16,14,4,Yes,9
11116,Employee_1115,Female,43,Finance,Bachelors,Other,Manager,74363,10,6,5,No,2
11117,Employee_1116,Male,42,Marketing,PhD,Technical Degree,Executive,272247,24,5,3,Yes,6
11118,Employee_1117,Female,48,HR,Bachelors,Life Sciences,Executive,108279,26,1,4,No,3
11119,Employee_1118,Female,52,Sales,Masters,Medical,Coordinator,221420,28,8,3,No,2
11120,Employee_1119,Female,27,Operations,High School,Marketing,Analyst,216356,2,16,4,No,7
11121,Employee_1120,Female,48,Operations,PhD,Other,Analyst,233196,14,4,4,Yes,3
11122,Employee_1121,Female,55,IT,Masters,Technical Degree,Manager,229919,28,11,3,No,0
11123,Employee_1122,Female,33,Sales,Bachelors,Human Resources,Manager,287324,20,0,4,No,5
11124,Employee_1123,Female,28,IT,Bachelors,Marketing,Analyst,225161,10,9,3,No,9
11125,Employee_1124,Female,31,Finance,High School,Life Sciences,Manager,260363,25,10,3,No,0
11126,Employee_1125,Male,38,Finance,High School,Medical,Analyst,164393,27,15,5,No,4
11127,Employee_1126,Female,47,Operations,Bachelors,Life Sciences,Manager,239754,15,13,2,No,6
11128,Employee_1127,Female,42,Operations,PhD,Technical Degree,Analyst,153053,24,7,4,No,5
11129,Employee_1128,Male,49,Operations,PhD,Life Sciences,Executive,213965,21,16,2,No,1
11130,Employee_1129,Male,23,Sales,PhD,Marketing,Analyst,196892,27,17,4,No,3
11131,Employee_1130,Female,22,Operations,PhD,Human Resources,Assistant,164832,8,11,5,No,1
11132,Employee_1131,Male,57,Finance,PhD,Technical Degree,Analyst,183262,23,16,4,No,0
11133,Employee_1132,Male,47,IT,Masters,Medical,Manager,97411,23,13,3,No,2
11134,Employee_1133,Male,50,Marketing,Masters,Human Resources,Manager,68211,0,15,4,No,2
11135,Employee_1134,Female,42,Marketing,PhD,Technical Degree,Executive,243981,28,13,5,Yes,6
11136,Employee_1135,Female,32,Operations,Masters,Medical,Analyst,295888,24,8,2,Yes,0
11137,Employee_1136,Male,32,Marketing,PhD,Medical,Executive,286638,21,3,4,No,8
11138,Employee_1137,Male,57,Sales,PhD,Human Resources,Analyst,178049,15,10,3,No,5
11139,Employee_1138,Female,56,Sales,PhD,Human Resources,Executive,259010,8,5,4,No,3
11140,Employee_1139,Male,55,HR,Bachelors,Other,Engineer,64542,18,14,5,No,2
11141,Employee_1140,Female,45,Sales,Bachelors,Marketing,Manager,40651,11,4,3,No,2
11142,Employee_1141,Male,43,Sales,Masters,Medical,Analyst,129239,18,10,4,No,1
11143,Employee_1142,Male,26,Marketing,High School,Human Resources,Engineer,256416,21,17,1,No,1
11144,Employee_1143,Male,54,Finance,High School,Life Sciences,Assistant,185378,8,12,3,No,9
11145,Employee_1144,Male,57,Finance,High School,Technical Degree,Executive,180158,6,10,4,No,4
11146,Employee_1145,Female,41,Finance,Masters,Medical,Engineer,171130,13,13,3,Yes,8
11147,Employee_1146,Female,40,IT,PhD,Marketing,Executive,285948,28,17,5,No,1
11148,Employee_1147,Female,56,Marketing,Masters,Marketing,Manager,94200,18,18,5,No,1
11149,Employee_1148,Male,38,Sales,High School,Human Resources,Manager,135848,18,14,5,No,5
11150,Employee_1149,Male,55,Finance,Bachelors,Human Resources,Executive,136022,1,8,5,Yes,9
11151,Employee_1150,Male,30,Finance,PhD,Life Sciences,Executive,207691,8,7,5,Yes,1
11152,Employee_1151,Female,47,HR,Masters,Human Resources,Executive,286453,12,19,4,No,3
11153,Employee_1152,Female,23,HR,High School,Other,Executive,92068,14,0,4,No,5
11154,Employee_1153,Male,30,Finance,PhD,Medical,Analyst,191445,2,3,5,Yes,4
11155,Employee_1154,Female,30,HR,High School,Human Resources,Coordinator,194226,10,13,2,No,0
11156,Employee_1155,Male,38,Marketing,High School,Marketing,Analyst,167103,20,1,3,No,5
11157,Employee_1156,Male,22,Finance,Masters,Life Sciences,Coordinator,254605,13,15,5,No,0
11158,Employee_1157,Male,46,IT,PhD,Other,Engineer,233047,29,2,4,No,2
11159,Employee_1158,Female,46,Finance,High School,Human Resources,Analyst,279768,24,7,1,No,9
11160,Employee_1159,Male,56,Operations,PhD,Technical Degree,Assistant,189741,7,5,4,No,4
11161,Employee_1160,Male,24,Marketing,Bachelors,Medical,Engineer,124475,17,15,4,No,9
11162,Employee_1161,Male,58,Sales,Bachelors,Medical,Analyst,32282,18,15,2,No,4
11163,Employee_1162,Female,51,Marketing,PhD,Human Resources,Executive,195696,15,6,1,No,9
11164,Employee_1163,Male,59,Marketing,Bachelors,Medical,Manager,209510,1,12,4,No,5
11165,Employee_1164,Female,55,Operations,PhD,Human Resources,Assistant,250972,7,12,4,Yes,9
11166,Employee_1165,Male,33,Sales,Masters,Medical,Analyst,192777,21,4,4,No,7
11167,Employee_1166,Male,40,Sales,PhD,Life Sciences,Coordinator,198509,5,19,4,No,4
11168,Employee_1167,Female,58,IT,Bachelors,Human Resources,Executive,238944,11,17,3,No,0
11169,Employee_1168,Male,38,IT,High School,Other,Coordinator,149006,14,14,4,Yes,4
11170,Employee_1169,Male,31,Finance,Masters,Marketing,Engineer,266440,24,17,5,No,2
11171,Employee_1170,Male,33,HR,PhD,Medical,Assistant,234054,7,1,5,No,3
11172,Employee_1171,Male,37,Marketing,High School,Marketing,Executive,37461,3,9,2,No,7
11173,Employee_1172,Male,45,Marketing,High School,Marketing,Coordinator,130123,14,12,4,No,6
11174,Employee_1173,Male,40,Sales,High School,Other,Executive,178586,27,17,3,No,4
11175,Employee_1174,Male,29,Marketing,Masters,Life Sciences,Manager,261496,19,14,4,No,1
11176,Employee_1175,Female,52,Marketing,High School,Other,Executive,197860,24,11,3,No,5
11177,Employee_1176,Male,42,Sales,High School,Marketing,Engineer,236821,16,14,3,Yes,5
11178,Employee_1177,Male,38,Operations,PhD,Marketing,Analyst,222121,12,12,2,No,9
11179,Employee_1178,Female,44,Finance,Masters,Life Sciences,Coordinator,66027,17,17,2,No,9
11180,Employee_1179,Female,58,Marketing,Masters,Human Resources,Manager,203921,1,14,3,No,5
11181,Employee_1180,Female,37,Marketing,Masters,Technical Degree,Coordinator,178930,12,10,4,No,8
11182,Employee_1181,Female,27,HR,PhD,Other,Executive,245234,12,18,5,Yes,7
11183,Employee_1182,Male,29,Sales,Masters,Medical,Assistant,109003,21,2,4,Yes,7
11184,Employee_1183,Female,46,Marketing,High School,Life Sciences,Coordinator,213467,14,6,4,No,0
11185,Employee_1184,Male,39,HR,Bachelors,Human Resources,Executive,69758,19,13,4,No,4
11186,Employee_1185,Male,46,Operations,Masters,Life Sciences,Executive,112279,28,13,4,No,6
11187,Employee_1186,Female,33,Marketing,Bachelors,Life Sciences,Assistant,45434,26,12,3,Yes,5
11188,Employee_1187,Female,36,Sales,PhD,Other,Assistant,225119,9,11,3,No,4
11189,Employee_1188,Female,47,Marketing,PhD,Marketing,Assistant,275754,28,8,4,Yes,7
11190,Employee_1189,Female,47,HR,PhD,Medical,Manager,113555,2,0,4,No,2
11191,Employee_1190,Female,53,Sales,Bachelors,Marketing,Engineer,158379,18,18,2,Yes,5
11192,Employee_1191,Male,31,Marketing,PhD,Other,Assistant,246992,2,10,1,Yes,4
11193,Employee_1192,Male,37,Finance,PhD,Technical Degree,Analyst,269511,21,18,3,Yes,7
11194,Employee_1193,Male,28,Sales,Bachelors,Human Resources,Executive,206806,13,17,1,No,3
11195,Employee_1194,Male,38,IT,High School,Technical Degree,Manager,98803,7,11,2,No,7
11196,Employee_1195,Female,44,IT,Masters,Technical Degree,Manager,254448,26,0,5,No,9
11197,Employee_1196,Female,47,IT,High School,Medical,Assistant,205251,22,18,5,Yes,1
11198,Employee_1197,Female,42,Finance,PhD,Other,Analyst,232514,29,19,3,No,8
11199,Employee_1198,Female,43,IT,Bachelors,Other,Executive,275404,3,16,4,Yes,8
11200,Employee_1199,Male,28,HR,Masters,Life Sciences,Assistant,147961,26,4,4,No,9
11201,Employee_1200,Female,35,Sales,Masters,Other,Coordinator,47297,27,2,3,No,9
11202,Employee_1201,Male,36,Finance,Bachelors,Marketing,Analyst,294155,19,1,5,No,5
11203,Employee_1202,Female,28,Marketing,Masters,Other,Engineer,150234,10,2,4,No,3
11204,Employee_1203,Female,30,HR,High School,Technical Degree,Executive,74014,25,7,1,No,3
11205,Employee_1204,Male,29,Finance,PhD,Other,Analyst,273166,10,15,3,No,5
11206,Employee_1205,Male,44,Sales,Masters,Medical,Engineer,208570,26,5,4,No,4
11207,Employee_1206,Male,50,Operations,Bachelors,Human Resources,Executive,288864,29,12,3,No,5
11208,Employee_1207,Male,39,HR,Masters,Human Resources,Analyst,238559,10,15,2,No,6
